release_date,score,country_x,genre,budget,revenue,type,title,country_y,date_added
2023-04-08,0.0,US,Thriller,160940000.0,178359863.0,,,,
2011-03-10,61.0,AU,Drama,37000000.0,97143987.0,,,,
2013-01-31,71.0,AU,Drama,21000000.0,236412453.0,Movie,Silver Linings Playbook,United States,2021-06-17
2005-09-06,68.0,AU,Action,30000000.0,92494381.0,,,,
2011-07-15,69.0,US,Animation,30000000.0,50145607.0,,,,
1995-09-14,74.0,AU,Drama,2000000.0,2381087.0,,,,
2002-12-20,65.0,US,Animation,25000000.0,60694737.0,,,,
1976-06-25,74.0,US,Horror,25000000.0,119295584.0,,,,
1976-06-25,74.0,US,Horror,2800000.0,48577431.0,,,,
2018-10-23,60.0,US,Action,91000000.0,264107107.4,,,,
2007-08-10,73.0,US,Animation,93000000.0,345008293.2,,,,
2020-08-18,57.0,US,Horror,85200000.0,419234293.4,,,,
2021-01-26,65.0,US,Thriller,57200000.0,383014716.6,,,,
2001-04-04,74.0,AU,Crime,30000000.0,83282296.0,Movie,Blow,United States,2019-10-01
2015-04-25,52.0,US,Action,108000000.0,451155000.0,,,,
2018-06-13,70.0,KR,Romance,105740523.8,345465556.8,,,,
2019-07-03,72.0,NL,Drama,81200000.0,472749495.2,,,,
2002-02-27,76.0,US,Action,200000.0,82379369.0,,,,
2002-01-03,62.0,AU,Adventure,48000000.0,86607223.0,,,,
2021-01-29,64.0,ES,Action,1200000.0,0.0,,,,
2013-03-01,59.0,US,Drama,350000.0,50229173.8,,,,
2014-10-21,64.0,US,Horror,76200000.0,480720047.2,,,,
2014-06-20,74.0,ES,Romance,143600000.0,176140303.6,,,,
2012-02-03,64.0,AU,Action,42000000.0,49621440.0,,,,
1985-04-04,72.0,AU,Action,15000000.0,316300000.0,,,,
1999-04-19,73.0,RU,Drama,57600000.0,997071462.2,,,,
2006-08-03,62.0,AU,Animation,15000000.0,51053787.0,,,,
2003-03-20,52.0,AU,Fantasy,80000000.0,182782518.0,,,,
2013-10-22,48.0,US,Drama,74200000.0,937727043.8,,,,
2018-12-20,62.0,HK,Action,23667081.4,21832649.0,,,,
2005-03-31,64.0,AU,Animation,80000000.0,54540662.0,,,,
2006-06-01,58.0,AU,Adventure,160000000.0,181674817.0,Movie,Poseidon,United States,2021-09-01
1996-11-08,67.0,AU,Horror,15000000.0,55669466.0,Movie,The Craft,United States,2020-01-01
2009-07-10,59.0,US,Comedy,18000000.0,16382538.0,,,,
2005-10-19,72.0,AU,Adventure,76400000.0,674767418.2,,,,
2021-08-26,50.0,DE,Horror,2500000.0,0.0,,,,
2011-05-01,63.0,US,Drama,102200000.0,486305039.4,,,,
2004-05-27,67.0,AU,Comedy,37000000.0,96455697.0,,,,
1980-03-07,66.0,AU,Adventure,4000000.0,30471420.0,,,,
2004-03-09,67.0,US,Adventure,108000000.0,254948951.2,,,,
1996-06-28,56.0,US,Comedy,50000000.0,113309743.0,Movie,Striptease,United States,2021-01-01
1981-07-01,65.0,AU,Adventure,28000000.0,195300000.0,,,,
2007-01-23,61.0,US,Action,105800000.0,362240728.2,,,,
2007-09-13,64.0,AU,Animation,85000000.0,149044513.0,Movie,Surf's Up,"United States, Canada",2021-07-15
2003-03-08,74.0,JP,Animation,67400000.0,498339542.2,,,,
2008-01-24,72.0,AU,Drama,50000000.0,152000000.0,Movie,Sweeney Todd: The Demon Barber of Fleet Street,"United States, United Kingdom",2020-01-01
1981-01-23,50.0,JP,Drama,151600000.0,665194474.0,,,,
2021-04-03,54.0,US,Horror,108800000.0,348600148.4,,,,
1984-05-04,38.0,IT,Drama,51270000.0,365099318.6,,,,
2004-11-11,56.0,AU,Action,25000000.0,71255003.0,,,,
2010-08-12,49.0,HK,Science Fiction,17000000.0,13851432.0,,,,
2014-08-01,54.0,AU,Action,16000000.0,3796077.0,,,,
2023-04-14,0.0,JP,Animation,231940000.0,175269998.8,,,,
1990-12-20,57.0,AU,Drama,32000000.0,16283667.0,,,,
1994-03-09,66.0,AU,Mystery,45000000.0,187995859.0,Movie,The Pelican Brief,United States,2019-11-01
2014-02-24,78.0,AU,Science Fiction,46500000.0,22254.0,,,,
1994-12-26,68.0,AU,Romance,53004639.8,67308282.0,,,,
2022-11-30,60.0,ES,Horror,100000.0,99000630.0,,,,
2020-02-12,69.0,AU,Romance,143600000.0,309828687.0,Movie,To All the Boys: P.S. I Still Love You,United States,2020-02-12
2022-10-11,73.0,US,Comedy,110800000.0,327683157.2,,,,
2019-12-12,60.0,AU,Family,23060000.2,35515687.0,,,,
2019-12-06,68.0,US,Adventure,80000000.0,6628721.0,,,,
1992-08-28,53.0,US,Horror,8000000.0,17092453.0,,,,
1994-06-26,77.0,AU,Romance,11000000.0,9170214.0,Movie,What's Eating Gilbert Grape,United States,2021-01-01
2023-02-10,16.0,PL,Drama,81000040.0,169299022.4,,,,
2015-12-25,69.0,AU,Comedy,99000000.0,250091610.0,,,,
1989-08-15,63.0,AU,Adventure,42000000.0,156167015.0,,,,
2020-03-19,65.0,JP,Animation,77200000.0,339156011.4,,,,
2023-03-10,72.0,AU,Family,111000000.0,512397898.8,,,,
2022-03-04,70.0,AU,Horror,125000000.0,515036018.8,,,,
2006-10-13,60.0,US,Action,15000000.0,22165608.0,,,,
2017-04-11,66.0,AU,War,45177862.6,1600000.0,TV Show,Mine,South Korea,2021-05-09
2020-11-12,66.0,AU,Comedy,6000000.0,18073433.0,,,,
2019-11-06,64.0,BE,Horror,39412225.8,44291.0,,,,
2017-05-04,55.0,AU,Drama,18000000.0,40651864.0,TV Show,The Circle,"United States, United Kingdom",2021-09-08
2014-10-17,49.0,US,Drama,167400000.0,997517367.8,,,,
2016-10-14,73.0,JP,Science Fiction,2910000.0,2238600.0,,,,
2015-01-14,74.0,AU,Drama,65000000.0,163527824.0,Movie,Unbroken,India,2019-06-26
2012-05-10,57.0,AU,Action,7500000.0,10109659.0,,,,
2003-04-10,52.0,AU,Family,60000000.0,90558582.0,,,,
2018-07-12,0.0,KR,Romance,181600000.0,175269998.8,,,,
2018-10-06,74.0,JP,Animation,131600000.0,397057826.8,,,,
2023-01-27,53.0,US,Comedy,7500000.0,4650308.4,,,,
2001-07-12,61.0,AU,Comedy,80000000.0,98341932.0,Movie,Evolution,United States,2019-11-20
2022-07-29,64.0,US,Comedy,115500000.0,365470598.0,,,,
2018-07-13,53.0,US,Science Fiction,20000000.0,0.0,Movie,How It Ends,United States,2018-07-13
2010-02-02,70.0,US,Science Fiction,29800000.0,7000000.0,Movie,Planet Hulk,United States,2020-06-01
2022-08-17,69.0,US,Romance,69600000.0,893429202.4,,,,
2012-08-06,75.0,AU,Horror,2500000.0,11500000.0,,,,
2004-09-16,61.0,AU,Animation,20000000.0,29170410.0,,,,
2019-10-31,57.0,AU,Horror,12000000.0,47582563.0,,,,
2007-11-01,68.0,AU,Action,25000000.0,31126421.0,,,,
2004-12-16,68.0,AU,Adventure,100000000.0,212956024.0,,,,
2021-04-01,71.0,AU,Thriller,141000000.0,762084982.6,,,,
2012-05-03,65.0,AU,Action,33000000.0,41495213.0,TV Show,Safe,United Kingdom,2019-02-05
2022-02-02,70.0,GB,Documentary,203200000.0,532344463.4,,,,
2006-09-15,70.0,AU,Crime,30000000.0,41457834.0,,,,
2019-04-04,57.0,AU,Horror,21000000.0,111809732.0,,,,
2019-04-04,57.0,AU,Horror,11500000.0,57469850.0,,,,
2011-09-23,72.0,AU,Drama,50000000.0,111300835.0,,,,
2022-03-11,66.0,US,Thriller,110600000.0,660008190.4,,,,
2018-10-30,55.0,US,Documentary,500000.0,7758581.6,Movie,After Porn Ends 3,United States,2018-12-30
2022-11-18,70.0,US,Drama,111000000.0,395069158.8,,,,
2007-09-14,64.0,AU,Action,39000000.0,26796824.0,,,,
2005-03-24,57.0,AU,Drama,50000000.0,161941727.0,,,,
2016-12-26,64.0,AU,Comedy,38000000.0,117425156.0,,,,
2021-07-01,61.0,AU,Horror,6500000.0,937490.0,,,,
1992-05-08,54.0,US,Thriller,3000000.0,1829804.0,,,,
2019-09-19,69.0,AU,Comedy,20000000.0,111174248.0,,,,
2005-08-18,69.0,AU,Action,45000000.0,50871113.0,,,,
1980-11-19,56.0,FR,Drama,38998000.0,360848744.0,,,,
2017-07-14,56.0,US,Horror,12000000.0,23477345.0,,,,
2021-07-29,67.0,AU,Drama,20000000.0,19754272.0,,,,
2022-09-01,59.0,BR,Comedy,135159000.0,234980052.8,,,,
2007-03-22,79.0,AU,Crime,21000000.0,43632609.0,Movie,Freedom Writers,"Germany, United States",2021-09-01
2023-01-27,60.0,GB,Horror,146740000.0,301123555.2,,,,
2023-04-08,0.0,US,Action,184600000.0,178359863.0,,,,
2022-04-28,72.0,AU,Drama,40000000.0,88000000.0,,,,
2018-03-09,56.0,US,Horror,5000000.0,32144262.0,Movie,The Strangers: Prey at Night,"United States, United Kingdom",2021-04-30
2010-09-16,61.0,AU,Horror,10000000.0,63354114.0,,,,
1983-03-31,69.0,AU,Horror,8000000.0,20036244.0,,,,
2016-01-20,63.0,US,War,167000000.0,486643416.8,,,,
1999-11-18,68.0,AU,Drama,48000000.0,151463090.0,,,,
2013-02-27,75.0,AU,Drama,515001.4,6677474.0,,,,
2021-05-12,66.0,FR,Science Fiction,105000000.0,449383521.4,,,,
2022-10-20,57.0,AR,Drama,100300000.0,394284937.6,,,,
2021-07-16,63.0,TH,Science Fiction,106160000.0,317891223.8,,,,
2018-09-28,10.0,KR,Romance,201940000.0,38157314.0,,,,
1995-09-29,52.0,AU,Horror,5000000.0,15126948.0,,,,
2008-11-06,62.0,AU,Horror,35000000.0,77220596.0,,,,
1967-10-21,76.0,AU,Action,5400000.0,45300000.0,,,,
2006-11-23,70.0,AU,Adventure,7000000.0,57051053.0,,,,
2022-08-26,62.0,US,Thriller,15240689.0,42195.0,,,,
2015-07-23,64.0,AU,Comedy,28933400.0,387053506.0,,,,
2004-08-12,65.0,AU,Comedy,25000000.0,20796847.0,,,,
2006-08-17,64.0,AU,Adventure,50000000.0,71052604.0,,,,
2019-07-08,70.0,AU,Comedy,6000000.0,24948141.0,,,,
1997-09-25,46.0,AU,Action,110000000.0,150468000.0,,,,
1988-07-09,68.0,JP,Action,57104639.8,8201600.0,,,,
2014-11-11,72.0,US,Animation,115140000.0,381739104.4,,,,
1997-10-30,62.0,US,Crime,48000000.0,22420000.0,,,,
2018-01-25,71.0,AU,Drama,30000000.0,59284015.0,Movie,Molly's Game,"China, Canada, United States",2020-04-01
2014-10-31,56.0,ES,Thriller,3000000.0,4915757.0,,,,
2005-02-03,80.0,AU,Drama,30000000.0,231928227.0,Movie,Million Dollar Baby,United States,2021-06-02
2008-12-05,58.0,AU,Action,35000000.0,10157534.0,,,,
2022-07-12,64.0,FR,Documentary,77400000.0,431611098.0,,,,
2023-02-11,73.0,US,Drama,87600000.0,830669408.0,,,,
2020-11-09,78.0,KR,Drama,108000000.0,973912359.0,,,,
1966-05-05,76.0,AU,Drama,11000000.0,112040388.0,Movie,Doctor Zhivago,"United States, Italy, United Kingdom, Liechtenstein",2019-11-01
1993-03-06,73.0,JP,Adventure,4000000.0,14800000.0,,,,
2017-07-06,0.0,KR,Romance,181600000.0,175269998.8,,,,
2017-01-17,69.0,AU,Drama,24000000.0,64282881.0,,,,
2006-02-21,68.0,US,Action,57104639.8,6700000.0,,,,
2019-06-29,70.0,JP,Animation,73200000.0,498693699.0,,,,
2021-10-08,62.0,TR,Thriller,75744000.0,298222862.4,,,,
2017-04-21,55.0,AU,Science Fiction,88400000.0,235364405.4,,,,
2014-09-25,76.0,DE,Thriller,1204600.0,7700259.0,,,,
2011-01-22,70.0,US,Drama,98000000.0,381840101.6,,,,
2017-03-03,72.0,US,Action,86000000.0,634448192.8,,,,
2022-09-30,58.0,PH,Drama,61498000.0,254671383.8,,,,
2021-05-27,79.0,AU,Documentary,126000000.0,601130942.4,,,,
1981-08-21,69.0,AU,Action,125000000.0,493214888.0,Movie,Clash of the Titans,"United States, United Kingdom, Australia",2019-08-01
1981-08-21,69.0,AU,Action,15000000.0,44400000.0,Movie,Clash of the Titans,"United States, United Kingdom, Australia",2019-08-01
1986-08-22,57.0,US,Comedy,4700000.0,8025872.0,,,,
2022-01-20,67.0,AU,Romance,145200000.0,447114880.8,,,,
2016-06-27,71.0,AU,Mystery,20000000.0,85583945.0,,,,
2021-04-02,74.0,AU,Thriller,1700000.0,3400000.0,Movie,Run,India,2018-03-01
2007-05-20,75.0,AU,Crime,16000000.0,80976736.0,,,,
2022-09-09,67.0,AU,Action,22000000.0,331524155.0,,,,
2016-09-02,56.0,US,Action,32000000.0,58500000.0,Movie,Skiptrace,"China, Hong Kong, United States",2019-07-04
2007-09-17,67.0,AU,Thriller,72500000.0,86802457.0,TV Show,The Kingdom,Argentina,2021-08-13
2021-10-15,67.0,AU,Comedy,76000000.0,454211306.6,,,,
2017-08-26,68.0,JP,Action,57104639.8,1118410.0,,,,
2005-09-15,55.0,AU,Comedy,53000000.0,109848461.0,Movie,The Dukes of Hazzard,United States,2020-01-01
1978-08-03,59.0,US,Horror,660000.0,16000000.0,,,,
2019-12-25,67.0,DE,Animation,89013252.0,4983582.0,,,,
2017-03-04,75.0,JP,Animation,101600000.0,605173999.8,,,,
2021-04-23,80.0,JP,Animation,2550000.0,77899432.0,,,,
2012-01-12,72.0,AU,Adventure,180000000.0,180047784.0,Movie,Hugo,"United Kingdom, United States, France",2020-03-01
2012-09-20,63.0,AU,Comedy,22000000.0,77229695.0,,,,
2019-12-29,74.0,CN,Action,70000000.0,207154748.0,,,,
2017-11-22,64.0,US,Animation,146600000.0,336800768.8,,,,
2005-10-27,51.0,AU,Action,70000000.0,58757178.0,Movie,Doom,"United Kingdom, Czech Republic, Germany, United States",2020-11-01
2023-02-03,62.0,US,Drama,133000000.0,407446362.4,,,,
1997-04-03,65.0,AU,Adventure,38000000.0,28946127.0,,,,
2004-01-22,52.0,AU,Action,40000000.0,46176322.0,,,,
2019-05-17,68.0,US,Drama,54200004.0,130000.0,,,,
2016-04-28,43.0,KR,Romance,139800000.0,558017045.2,,,,
2011-10-12,68.0,FR,Adventure,25000000.0,26611650.0,,,,
2005-11-09,68.0,US,Drama,40000000.0,46666955.0,,,,
2019-03-21,76.0,RU,Drama,3500000.0,4944386.0,,,,
2019-07-31,67.0,KR,Action,29606139.8,11750306.0,,,,
1953-09-02,79.0,AU,Romance,1500000.0,12000000.0,,,,
2022-12-09,51.0,US,Comedy,138000000.0,121005503.2,,,,
2020-06-19,60.0,US,Horror,84600000.0,178745725.6,,,,
1989-12-14,73.0,AU,Adventure,70000000.0,54243441.0,,,,
2021-03-12,68.0,AU,Comedy,120400000.0,461753653.4,,,,
2018-03-02,71.0,KR,Drama,64660616.4,480248424.4,,,,
1969-10-02,70.0,AU,Action,60000000.0,176262839.0,,,,
2019-06-28,64.0,US,Drama,80400000.0,411716817.2,Movie,Euphoria,Italy,2019-11-01
2014-04-10,56.0,AU,Action,35000000.0,18376443.0,Movie,Sabotage,United States,2021-05-19
1989-02-23,78.0,AU,Drama,25000000.0,412800000.0,Movie,Rain Man,United States,2021-03-01
2006-11-30,71.0,AU,Action,70000000.0,94973540.0,,,,
2012-12-06,73.0,AU,Comedy,17000000.0,116044347.0,,,,
2012-12-26,73.0,AU,History,65000000.0,438420442.0,Movie,Les Misérables,"United Kingdom, United States",2020-08-16
2015-08-28,67.0,NO,Thriller,5904067.0,12975143.0,,,,
1990-04-05,74.0,AU,Action,30000000.0,200500000.0,,,,
2006-08-24,54.0,AU,Action,33000000.0,62020814.0,,,,
2009-03-19,54.0,AU,Action,26000000.0,185904750.0,Movie,Paul Blart: Mall Cop,United States,2020-11-01
2021-03-18,64.0,AU,Thriller,107800000.0,488836200.2,,,,
1976-05-29,67.0,GB,Adventure,141400000.0,539810128.4,,,,
1973-12-11,69.0,US,Adventure,90000000.0,139877913.0,,,,
2005-10-26,61.0,AU,Action,80000000.0,141475336.0,,,,
2013-12-31,65.0,US,Action,122800000.0,377993107.0,,,,
2000-09-24,73.0,AU,Adventure,26000000.0,75763814.0,,,,
2023-03-02,69.0,AU,Music,12000000.0,238918244.6,,,,
2015-07-01,63.0,US,Animation,6000000.0,769028.0,,,,
2014-11-15,72.0,JP,Thriller,140000000.0,465809282.2,,,,
2021-05-27,59.0,DK,Thriller,7570000.0,39200.0,,,,
2000-12-26,67.0,AU,Comedy,55000000.0,330425040.0,,,,
2004-10-21,63.0,AU,Horror,50000000.0,125168734.0,,,,
1998-04-08,66.0,FR,Action,8700000.0,44500000.0,,,,
2007-10-31,41.0,JP,Horror,118800000.0,162020273.4,,,,
2015-12-26,64.0,AU,Adventure,65000000.0,121545703.0,,,,
1973-07-01,73.0,AU,Drama,100000.0,70504268.4,,,,
1981-07-02,70.0,AU,Adventure,11000000.0,34967437.0,,,,
1979-01-01,52.0,IT,Crime,105600000.0,474838857.0,,,,
2011-09-07,72.0,AU,Drama,9400000.0,21817298.0,,,,
1987-03-19,79.0,AU,Crime,8000000.0,52287766.0,,,,
2011-06-11,61.0,AU,Adventure,150000000.0,39549758.0,,,,
2006-02-16,67.0,AU,Drama,10000000.0,27610873.0,,,,
2019-02-12,47.0,KR,Drama,129200000.0,947468745.8,,,,
1986-04-10,72.0,AU,Comedy,15000000.0,14643997.0,,,,
2005-09-10,51.0,CA,Drama,2200000.0,3269690.6,,,,
2008-11-04,71.0,US,Animation,27642400.0,4496912.0,,,,
2011-05-10,78.0,AU,Thriller,79100000.0,716255691.2,,,,
1980-05-30,50.0,US,Crime,140000000.0,410169434.0,,,,
1974-12-20,79.0,AU,Crime,6000000.0,23169837.0,,,,
2023-02-28,0.0,IE,Drama,221940000.0,178359863.0,,,,
2023-04-08,0.0,AU,Action,19000.0,1240261.6,,,,
2007-09-13,67.0,AU,Comedy,75000000.0,202822861.0,Movie,Hairspray,"United States, United Kingdom, Canada",2020-01-01
2016-12-20,53.0,KR,Romance,165600000.0,781272777.2,,,,
2023-04-06,54.0,IT,Comedy,76000000.0,152911218.6,,,,
2008-11-13,63.0,AU,Comedy,19000000.0,10412485.0,Movie,Sex Drive,United States,2020-09-01
1997-10-25,65.0,AU,Science Fiction,18000000.0,67683989.0,Movie,Austin Powers: International Man of Mystery,United States,2021-07-01
2016-09-14,58.0,AU,Action,15000000.0,58328054.2,Movie,Marauders,"Canada, United States",2020-12-01
2023-08-04,0.0,US,Comedy,211940000.0,178359863.0,,,,
1999-11-21,63.0,AU,Adventure,135000000.0,361832400.0,Movie,The World Is Not Enough,"United Kingdom, United States",2019-12-31
1968-10-04,76.0,US,Horror,4200000.0,5835247.0,,,,
1968-10-04,76.0,US,Horror,114000.0,30087064.0,,,,
2014-05-29,57.0,KR,Drama,118008009.2,452180857.4,,,,
1999-02-12,63.0,US,Adventure,95600000.0,813565486.2,,,,
2009-01-01,72.0,AU,Comedy,60000000.0,247812011.0,,,,
2007-11-22,62.0,AU,Horror,15000000.0,77514401.0,,,,
2007-11-22,62.0,AU,Horror,10000000.0,255416089.0,,,,
2007-11-22,62.0,AU,Horror,325000.0,70274000.0,,,,
2018-06-16,63.0,CN,Comedy,86600000.0,597825126.0,Movie,Animal Crackers,"China, Spain, South Korea, United States",2020-07-24
1979-02-09,77.0,US,Action,4000000.0,22490039.0,,,,
2020-05-06,68.0,AU,Action,12000000.0,22730144.0,,,,
2016-05-12,63.0,AU,Action,20000000.0,14397593.0,,,,
2014-04-23,60.0,AU,Thriller,100000000.0,103039258.0,Movie,Transcendence,"United Kingdom, China, United States",2018-11-01
1962-02-08,77.0,AU,Comedy,2500000.0,9500000.0,,,,
2017-06-13,65.0,AU,Drama,5005600.0,172698181.6,,,,
2021-05-11,71.0,US,Horror,78300000.0,349714816.8,,,,
2018-03-09,57.0,US,Action,40000000.0,33222314.0,Movie,The Hurricane Heist,"United Kingdom, United States",2018-09-26
2021-08-13,60.0,AU,Horror,130600000.0,508931823.2,,,,
2020-05-29,63.0,KR,Drama,120000000.0,303727772.6,,,,
2023-04-20,68.0,AU,Drama,15000000.0,52010708.0,,,,
2014-03-25,52.0,AU,Comedy,77140000.0,202866374.4,,,,
1999-03-24,73.0,AU,Comedy,50000000.0,202173000.0,,,,
2003-03-01,70.0,JP,Action,75397939.2,14817006.0,,,,
2001-10-02,58.0,US,Action,6000000.0,52604374.8,Movie,Tremors 3: Back to Perfection,United States,2020-01-01
1983-02-25,70.0,AU,Drama,6000000.0,129795554.0,,,,
2018-12-07,65.0,GB,Adventure,175000000.0,20267371.6,Movie,Mowgli: Legend of the Jungle,"United Kingdom, United States",2018-12-07
2010-12-26,56.0,AU,Comedy,100000000.0,310650574.0,,,,
2022-12-07,63.0,AR,Romance,142500000.0,341774820.8,,,,
2010-06-04,53.0,US,Family,50000000.0,89895930.0,,,,
1986-07-01,72.0,AU,Action,25000000.0,11208967.0,,,,
1995-09-06,77.0,HK,Action,105200000.0,657573739.2,,,,
2015-08-21,59.0,GB,Horror,10000000.0,54104225.0,Movie,Sinister 2,"United States, United Kingdom",2019-10-16
1989-09-14,70.0,AU,Action,110000000.0,752859753.4,,,,
1998-05-21,68.0,AU,Romance,55000000.0,198750909.0,,,,
2021-03-01,77.0,AU,Animation,139200000.0,646339835.6,,,,
2022-09-21,45.0,DE,Drama,134300000.0,862567677.4,,,,
2020-12-04,62.0,AU,Horror,16000000.0,4796993.0,,,,
2013-02-28,69.0,AU,Drama,102000000.0,130673154.0,Movie,Cloud Atlas,"Germany, United States, Hong Kong, Singapore",2017-08-01
1992-09-17,63.0,AU,Thriller,23000000.0,183476938.8,,,,
2008-12-19,70.0,US,Drama,45000000.0,79604820.0,Movie,Revolutionary Road,"United States, United Kingdom",2019-11-01
2007-12-26,77.0,AU,Drama,30000000.0,129779728.0,,,,
1993-05-21,54.0,US,Drama,40000000.0,116300000.0,Movie,Sliver,United States,2020-01-01
2013-03-13,63.0,AU,Science Fiction,3500000.0,27704111.0,Movie,Dark Skies,United States,2021-09-19
1980-01-01,17.0,GR,Romance,10000000.0,1240261.6,,,,
2015-03-12,66.0,AU,Drama,20000000.0,14744495.0,,,,
2006-09-01,43.0,CA,Horror,40000000.0,38805380.0,,,,
2013-11-09,73.0,JP,Animation,135600000.0,703696698.0,,,,
2006-02-17,42.0,AU,Comedy,20000000.0,85146165.0,,,,
2010-03-25,59.0,AU,Action,28000000.0,46752858.0,Movie,The Spy Next Door,United States,2020-11-01
2012-02-09,72.0,AU,Drama,30000000.0,197618160.0,,,,
1940-01-12,83.0,US,Comedy,159800000.0,777587613.4,,,,
2012-06-06,60.0,KR,Drama,73800000.0,346352260.6,,,,
2006-09-19,76.0,US,Fantasy,169000000.0,833102553.0,,,,
2022-05-19,69.0,US,Comedy,73480000.0,372756516.0,,,,
1991-11-21,63.0,US,Adventure,55048225.8,40766041.0,Movie,An American Tail: Fievel Goes West,United States,2018-04-01
2021-07-02,61.0,KR,Mystery,114000000.0,529795516.0,,,,
2017-04-21,59.0,US,Drama,18000000.0,2483790.0,,,,
2017-04-21,59.0,US,Drama,12000000.0,16221211.0,,,,
2011-11-02,78.0,US,Documentary,101700000.0,716719914.2,,,,
1988-10-21,71.0,AU,Fantasy,18000000.0,151665347.0,,,,
2011-02-02,63.0,AU,Crime,24000000.0,35792945.0,,,,
2007-12-06,67.0,AU,Horror,22500000.0,131263370.0,,,,
2022-11-29,71.0,US,Romance,123400000.0,582164601.2,,,,
2005-10-20,59.0,AU,Action,50000000.0,41982227.0,,,,
2020-10-23,65.0,AU,Comedy,100000000.0,246367071.0,,,,
2008-06-26,62.0,AU,Action,80000000.0,226739416.0,Movie,Get Smart,United States,2019-04-01
2018-05-30,67.0,AU,Comedy,28000000.0,77024944.0,,,,
2017-08-24,68.0,AU,Action,50000000.0,135569212.0,,,,
2011-11-23,65.0,AU,Action,1000000.0,15113105.0,,,,
2023-04-07,0.0,US,Comedy,3500.0,1240261.6,,,,
2015-09-27,33.0,KR,Drama,54640000.0,323787336.6,,,,
2020-01-15,78.0,KR,Drama,101400000.0,569937260.2,,,,
2004-07-15,63.0,AU,Adventure,90000000.0,203653524.0,,,,
2023-01-19,56.0,HK,Action,77600000.0,215169102.6,,,,
2016-10-08,44.0,US,Science Fiction,74100000.0,852389639.0,,,,
2018-07-09,71.0,AU,Comedy,75000000.0,395044706.0,,,,
2018-06-29,67.0,US,Comedy,18000000.0,46594261.0,,,,
1996-08-08,66.0,AU,Comedy,10000000.0,41004412.0,,,,
2015-07-30,58.0,AU,Comedy,35000000.0,141123897.0,,,,
1988-01-28,65.0,AU,Action,30000000.0,38122000.0,,,,
2021-02-19,65.0,US,Family,136000000.0,495057393.8,,,,
2006-04-15,71.0,JP,Comedy,108600000.0,454330438.8,,,,
2023-01-13,51.0,US,Comedy,185400000.0,420107149.4,,,,
1977-12-29,68.0,AU,Fantasy,1200000.0,71215869.0,,,,
2020-11-20,73.0,AU,Comedy,5000000.0,1818417.0,,,,
2005-11-10,64.0,AU,Thriller,55000000.0,214392904.0,,,,
2022-11-02,62.0,FR,Crime,112400000.0,1084813489.0,,,,
2017-01-26,67.0,RU,Drama,5027266.0,19454845.0,,,,
2013-10-02,84.0,KR,Drama,143000000.0,696323373.6,,,,
2013-09-17,56.0,AU,Action,20000000.0,18273009.0,Movie,Machete Kills,"United States, Russia",2020-11-22
2020-06-12,56.0,AU,Adventure,100000000.0,0.0,,,,
2011-10-06,66.0,AU,Drama,24000000.0,62989834.0,,,,
2011-10-06,66.0,AU,Drama,8200000.0,80008943.0,,,,
2014-09-13,77.0,JP,Action,124200000.0,640997166.4,,,,
2022-06-09,58.0,MX,Drama,61498000.0,254671383.8,,,,
1978-07-27,70.0,AU,Comedy,2700000.0,141000000.0,,,,
1990-10-10,63.0,AU,Adventure,60000000.0,157670733.0,,,,
1977-02-01,75.0,IT,Horror,20000000.0,8075343.0,,,,
2013-08-13,61.0,AU,Drama,16000000.0,1575749.0,Movie,Adore,"Australia, France",2019-11-20
2007-08-16,60.0,AU,Comedy,85000000.0,187134117.0,,,,
2003-09-19,58.0,PL,War,98000000.0,689081144.4,,,,
2022-12-08,84.0,AU,Documentary,124000000.0,982770768.8,,,,
2010-12-24,65.0,AU,Animation,98000000.0,393840228.6,,,,
2003-05-09,72.0,AU,Animation,5000000.0,121345628.6,,,,
1968-03-29,77.0,AU,Crime,3200000.0,16217773.0,Movie,Cool Hand Luke,United States,2021-01-01
2016-10-27,10.0,KR,Romance,198540000.0,38157314.0,,,,
2000-04-03,53.0,AU,Action,175000000.0,221229335.0,Movie,Wild Wild West,United States,2020-01-01
2018-01-11,74.0,AU,Drama,30000000.0,150807630.0,,,,
2023-04-07,0.0,IN,Family,103845.0,1240261.6,,,,
1967-01-01,62.0,ES,Drama,102200000.0,630793781.0,,,,
2022-10-15,56.0,IT,Comedy,12000000.0,28263556.8,,,,
2018-06-07,66.0,AU,War,32679734.0,4412639.0,,,,
2014-08-01,76.0,JP,Action,93400000.0,874940419.6,,,,
2017-03-29,64.0,US,Action,67800000.0,348256501.8,,,,
2016-07-28,49.0,AU,Drama,3500017.4,1787926.0,,,,
2017-07-21,68.0,US,Comedy,28000000.0,140886353.0,,,,
2009-01-12,80.0,AU,Drama,25000000.0,274543085.0,Movie,Gran Torino,"Germany, United States",2020-10-01
2022-05-12,58.0,AU,Science Fiction,15000000.0,15136870.0,,,,
1999-09-02,70.0,AU,Thriller,16000000.0,11810854.0,,,,
2002-01-31,63.0,AU,Action,40000000.0,58855732.0,TV Show,Behind Enemy Lines,United States,2016-08-15
2014-03-20,53.0,AU,Horror,65000000.0,74575290.0,,,,
2021-12-03,70.0,GB,Animation,111000000.0,294668448.4,,,,
2014-06-12,63.0,AU,Crime,8500000.0,3180252.0,Movie,The Rover,"Australia, United States",2018-07-19
